ID,User Story,Output
11,"As a user, I want to be able to preview the GIF or Lottie File converted MP4 on the Review Request screen in Approvals so that I can preview what the animation is when approving","Gherkin:

Feature: Preview Animation on Review Request Screen

Scenario: User previews the converted MP4 animation

Given the user is on the Review Request Tab of the Approvals Screen
And a GIF or Lottie File has been converted to MP4
When the user views the Review Request Tab
Then the MP4 preview should autoplay
And the controls should be hidden

Python:

from behave import given, when, then

@given('the user is on the Review Request Tab of the Approvals Screen')
def step_given_user_on_review_request_tab(context):
    pass

@given('a GIF or Lottie File has been converted to MP4')
def step_given_file_converted_to_mp4(context):
    pass

@when('the user views the Review Request Tab')
def step_when_user_views_review_request_tab(context):
    pass

@then('the MP4 preview should autoplay')
def step_then_mp4_autoplay(context):
    pass

@then('the controls should be hidden')
def step_then_controls_hidden(context):
    pass"
12,"As a user, I want to be able to preview the GIF or Lottie File converted MP4 on the Versions/Revisions Screen so that I can preview what the animation is before adding a version/revision","Gherkin:

Feature: Preview Animation on Versions/Revisions Screen

Scenario: User previews converted MP4 animation

Given the user is on the Versions or Revisions Tab of the Approvals Screen
And a GIF or Lottie File has been converted to MP4
When the user views the animation preview
Then the MP4 should autoplay
And the controls should be hidden

Python:

from behave import given, when, then

@given('the user is on the Versions or Revisions Tab of the Approvals Screen')
def step_given_user_on_versions_revisions_tab(context):
    pass

@given('a GIF or Lottie File has been converted to MP4')
def step_given_file_converted_to_mp4(context):
    pass

@when('the user views the animation preview')
def step_when_user_views_animation_preview(context):
    pass

@then('the MP4 should autoplay')
def step_then_mp4_should_autoplay(context):
    pass

@then('the controls should be hidden')
def step_then_controls_should_be_hidden(context):
    pass"
13,"As a user, I want to be able to see the GIF or Lottie File converted MP4 on the Markup Screen in Approvals so that I can markup the animation to get feedback and new revisions worked on","Gherkin:

Feature: Preview Animation on Markup Screen

Scenario: User views converted MP4 on Markup Tab

Given the user is on the Approvals Screen
And the user navigates to the Markup Request Tab
When the user uploads a GIF or Lottie File
And the file is converted to MP4
Then the preview of the converted MP4 is displayed
And the PDFTron controls are visible
And the user can markup the animation

Python:

from behave import given, when, then

@given('the user is on the Approvals Screen')
def step_impl(context):
    pass

@given('the user navigates to the Markup Request Tab')
def step_impl(context):
    pass

@when('the user uploads a GIF or Lottie File')
def step_impl(context):
    pass

@when('the file is converted to MP4')
def step_impl(context):
    pass

@then('the preview of the converted MP4 is displayed')
def step_impl(context):
    pass

@then('the PDFTron controls are visible')
def step_impl(context):
    pass

@then('the user can markup the animation')
def step_impl(context):
    pass"
14,"As a Database Manager, I want to Allow End users to overide default and change names","Gherkin:

Feature: Allow User Updates to Titles

Scenario: Enable user updates and verify configuration

Given the Configure Auto-Created Records page is open
And the option ""Allow User updates to Titles upon creation"" is visible
When I enable the option
And I click on Confirm
And I click on Save & Close
And I navigate back to the Lookup Grid
And I click on the Configure Button
Then the option ""Allow User updates to Titles upon creation"" should be enabled
And the Confirm button should be enabled even if some fields are blank
And the end user component should appear

Python:

from behave import given, when, then

@given('the Configure Auto-Created Records page is open')
def step_impl(context):
    pass

@given('the option ""Allow User updates to Titles upon creation"" is visible')
def step_impl(context):
    pass

@when('I enable the option')
def step_impl(context):
    pass

@when('I click on Confirm')
def step_impl(context):
    pass

@when('I click on Save & Close')
def step_impl(context):
    pass

@when('I navigate back to the Lookup Grid')
def step_impl(context):
    pass

@when('I click on the Configure Button')
def step_impl(context):
    pass

@then('the option ""Allow User updates to Titles upon creation"" should be enabled')
def step_impl(context):
    pass

@then('the Confirm button should be enabled even if some fields are blank')
def step_impl(context):
    pass

@then('the end user component should appear')
def step_impl(context):
    pass"
15,"As a user, when no custom configs are enabled, and no workflow on parent, I see no pop-up and child records are created","Feature: Child Record Creation Without Custom Configs

Scenario: Create child records when no custom configs are enabled

Given the ""Allow User updates to Titles upon creation"" checkbox is disabled
And no workflow request is made for the parent record
When the user saves the parent record
Then an info snackbar appears with the message ""Linked Records are being created. Click here to open linked database.""
And child records are created immediately after the parent record is saved

Python:

from behave import given, when, then

@given('the ""Allow User updates to Titles upon creation"" checkbox is disabled')
def step_given_checkbox_disabled(context):
    # Code to ensure the checkbox is disabled
    pass

@given('no workflow request is made for the parent record')
def step_given_no_workflow_request(context):
    # Code to ensure no workflow request is made
    pass

@when('the user saves the parent record')
def step_when_user_saves_parent_record(context):
    # Code to simulate saving the parent record
    pass

@then('an info snackbar appears with the message ""Linked Records are being created. Click here to open linked database.""')
def step_then_info_snackbar_appears(context):
    # Code to check the snackbar message
    pass

@then('child records are created immediately after the parent record is saved')
def step_then_child_records_created(context):
    # Code to verify child records are created
    pass"
16,"As a user, when parent record undergoes publish approval process, child records are only created when parent is approved","Feature: Publish Approval Process for Parent and Child Records

Scenario: Child records creation upon parent record approval

Given a parent record is submitted for approval
And the parent record is in the approval process
When the parent record status becomes 'Approved'
Then child records are created
And the creator of the child records is the creator of the parent record

Python:

from behave import given, when, then

@given('a parent record is submitted for approval')
def step_given_parent_record_submitted(context):
    pass

@given('the parent record is in the approval process')
def step_given_parent_record_in_approval(context):
    pass

@when('the parent record status becomes ""Approved""')
def step_when_parent_record_approved(context):
    pass

@then('child records are created')
def step_then_child_records_created(context):
    pass

@then('the creator of the child records is the creator of the parent record')
def step_then_creator_of_child_records(context):
    pass"
17,"As a user, I want to see snackbars when submitting/ saving parent record to let me know children will be created","Feature: Display Snackbars for Record Submission

Scenario: Display snackbar when child records are delayed created

Given auto-create child records is enabled
And the user submits a parent record for approval
When the child records are delayed in creation
Then display snackbar message ""{record} submitted for approval. Linked {record(s)} will be created in the {database name} when this {record} is approved.""

Python:

from behave import given, when, then

@given('auto-create child records is enabled')
def step_impl(context):
    context.auto_create_enabled = True

@given('the user submits a parent record for approval')
def step_impl(context):
    context.parent_record = ""ParentRecord""
    context.database_name = ""ChildDatabase""

@when('the child records are delayed in creation')
def step_impl(context):
    context.child_records_delayed = True

@then('display snackbar message ""{record} submitted for approval. Linked {record(s)} will be created in the {database name} when this {record} is approved.""')
def step_impl(context):
    record = context.parent_record
    records = ""ChildRecord(s)""
    database_name = context.database_name
    expected_message = f""{record} submitted for approval. Linked {records} will be created in the {database_name} when this {record} is approved.""
    assert expected_message == f""{record} submitted for approval. Linked {records} will be created in the {database_name} when this {record} is approved."""
18,"As a Database Manager, I want to allow end users to Add More child records ('Add More')","Gherkin:

Feature: Configure Auto-Created Records

Scenario: Enable Add More Child Records Setting

Given the Configure Auto-Created Records overlay is open in the form builder
And the ""Allow User updates to Titles upon creation"" setting is visible
When I check the ""Allow User to Add More Child Records"" checkbox
Then the checkbox should be enabled
And a help tooltip should display ""If selected, users will be able to add more Child Record Titles (Names) to be created alongside those configured here. Up to 30 Child Records can be created.""

Python:

from behave import given, when, then

@given('the Configure Auto-Created Records overlay is open in the form builder')
def step_impl(context):
    pass

@given('the ""Allow User updates to Titles upon creation"" setting is visible')
def step_impl(context):
    pass

@when('I check the ""Allow User to Add More Child Records"" checkbox')
def step_impl(context):
    pass

@then('the checkbox should be enabled')
def step_impl(context):
    pass

@then('a help tooltip should display ""If selected, users will be able to add more Child Record Titles (Names) to be created alongside those configured here. Up to 30 Child Records can be created.""')
def step_impl(context):
    pass"
19,"As a Database Manager, I want to allow end users to Add More child records ('Add More') - Handle maximum child records","Gherkin:

Feature: Manage Child Records in Database

Scenario: Handle Maximum Child Records

Given the form builder is configured with ""Allow User to Add More Records"" enabled
And there are 30 child records in the configuration
And all 30 records are disabled for ""Allow User to skip""
When the user attempts to add another child record
Then the ""Allow User to Add More Records"" option is disabled
And the hover text displays ""The max 30 Records has been added here. Remove any of the above to allow users to add more.""

Python:

from behave import given, when, then

@given('the form builder is configured with ""Allow User to Add More Records"" enabled')
def step_impl(context):
    pass

@given('there are 30 child records in the configuration')
def step_impl(context):
    pass

@given('all 30 records are disabled for ""Allow User to skip""')
def step_impl(context):
    pass

@when('the user attempts to add another child record')
def step_impl(context):
    pass

@then('the ""Allow User to Add More Records"" option is disabled')
def step_impl(context):
    pass

@then('the hover text displays ""The max 30 Records has been added here. Remove any of the above to allow users to add more.""')
def step_impl(context):
    pass"
20,"As a user, if child database has been edited and title field is no longer a valid text field, then users do not see a end user config pop-up overlay and no child records are created","Gherkin:

Feature: Child Database Title Field Validation

Scenario: Prevent end user config pop-up and child record creation when title field is invalid

Given the original Auto Create setting is saved in the parent
And the Database Manager updates the child Form Builder to change the title field to a non-text field
When an end user accesses the system
Then the end user config pop-up overlay is not displayed
And no child records are created

Python:

from behave import given, when, then

@given('the original Auto Create setting is saved in the parent')
def step_impl(context):
    pass

@given('the Database Manager updates the child Form Builder to change the title field to a non-text field')
def step_impl(context):
    pass

@when('an end user accesses the system')
def step_impl(context):
    pass

@then('the end user config pop-up overlay is not displayed')
def step_impl(context):
    pass

@then('no child records are created')
def step_impl(context):
    pass"
21,"As a user, I can deselect items to not apply bulk changes to","Gherkin:

Feature: Bulk Apply to Selected Resources

Scenario: Deselecting items to prevent bulk changes

Given a list of resources with some selected and some de-selected
And new data is entered in bulk Main Details, Tags, Filters, Custom Upload Fields, and Workflows
When 'Apply to Selected' is selected
Then only the selected resources should have the updates applied
And the de-selected resources should remain unchanged

Python:

from behave import given, when, then

@given('a list of resources with some selected and some de-selected')
def step_given_list_of_resources(context):
    pass

@given('new data is entered in bulk Main Details, Tags, Filters, Custom Upload Fields, and Workflows')
def step_given_new_data_entered(context):
    pass

@when(""'Apply to Selected' is selected"")
def step_when_apply_to_selected(context):
    pass

@then('only the selected resources should have the updates applied')
def step_then_selected_resources_updated(context):
    pass

@then('the de-selected resources should remain unchanged')
def step_then_deselected_resources_unchanged(context):
    pass"
22,"As a user, I want to see exclusion message / handling for non-supported file types should I select any to Bulk Edit, on Bulk edit screen","Gherkin:

Feature: Bulk Edit Exclusion Handling

Scenario: Display exclusion message for non-supported file types

Given the user is on the Bulk Edit screen
And the user selects non-supported file types for Bulk Edit
When the user attempts to perform Bulk Edit
Then a snackbar message should display ""X Resource/s are not supported for Bulk Edit.""

Python:

from behave import given, when, then
from hooks.useGlobalSnackbar import useGlobalSnackbar

@given('the user is on the Bulk Edit screen')
def step_given_user_on_bulk_edit_screen(context):
    # Code to navigate to Bulk Edit screen
    pass

@given('the user selects non-supported file types for Bulk Edit')
def step_given_user_selects_non_supported_files(context):
    # Code to select non-supported file types
    pass

@when('the user attempts to perform Bulk Edit')
def step_when_user_attempts_bulk_edit(context):
    # Code to attempt Bulk Edit
    pass

@then('a snackbar message should display ""X Resource/s are not supported for Bulk Edit.""')
def step_then_snackbar_message_displays(context):
    # Code to check snackbar message
    snackbar = useGlobalSnackbar()
    assert snackbar.message == ""X Resource/s are not supported for Bulk Edit.""
    pass"
23,"As a user, I want to see an Exit without saving warning when I try to leave the Bulk Edit Page/Process","Gherkin:

Feature: Exit without saving warning on Bulk Edit Page

Scenario: User attempts to exit Bulk Edit without saving

Given the user is on the Bulk Edit page
And the user has made changes to the data
When the user clicks the Exit button
Then an 'Exit without saving Resources' pop-up should appear
And the pop-up should contain the text 'If you click the Exit button, none of the Resources currently on your Bulk Edit screen will be updated. To Save your Edits, Cancel this popup and click Save Changes.'
And the pop-up should have a Cancel button
And the pop-up should have an Exit button

Python:

from behave import given, when, then

@given('the user is on the Bulk Edit page')
def step_given_user_on_bulk_edit_page(context):
    pass

@given('the user has made changes to the data')
def step_given_user_made_changes(context):
    pass

@when('the user clicks the Exit button')
def step_when_user_clicks_exit(context):
    pass

@then(""an 'Exit without saving Resources' pop-up should appear"")
def step_then_popup_appears(context):
    pass

@then(""the pop-up should contain the text 'If you click the Exit button, none of the Resources currently on your Bulk Edit screen will be updated. To Save your Edits, Cancel this popup and click Save Changes.'"")
def step_then_popup_contains_text(context):
    pass

@then('the pop-up should have a Cancel button')
def step_then_popup_has_cancel_button(context):
    pass

@then('the pop-up should have an Exit button')
def step_then_popup_has_exit_button(context):
    pass"
24,"As a user, I want to Filter within my selected Resources on my Bulk Edit page (Left Panel Resource selection updates)","Gherkin:

Feature: Filter Resources on Bulk Edit Page

Scenario: Filter resources by Errors

Given the user is on the Bulk Edit page
And the user has selected resources
When the user applies the Errors filter
Then only resources with errors are displayed

Python:

from behave import given, when, then

@given('the user is on the Bulk Edit page')
def step_given_user_on_bulk_edit_page(context):
    pass

@given('the user has selected resources')
def step_given_user_selected_resources(context):
    pass

@when('the user applies the Errors filter')
def step_when_user_applies_errors_filter(context):
    pass

@then('only resources with errors are displayed')
def step_then_resources_with_errors_displayed(context):
    pass"
25,"As a user, in Single edit from Bulk view, I want to see a Duplicate warning when relevant","Feature: Duplicate Warning on Single Edit from Bulk View

Scenario: Display Duplicate Warning on Adding Existing File

Given the user is on the Bulk Edit > Single View page
And a file/version that already exists on the platform is added
When the duplicate file is detected
Then a pop-up with the header ""Duplicate File"" is displayed
And the page below the pop-up is in disabled mode with grey transparency
And the loading bar is red with an error icon
And the pop-up lists folders where the duplicate exists
And folders are links that open in a new tab
And folders the user cannot access show ""N/A - you do not have access to this folder""
And the ""Apply Selection to all Uploads"" checkbox is not present
And the pop-up has ""Skip"" and ""Continue"" buttons
When the user selects ""Skip""
Then the pop-up closes and the Resource name and preview revert to the previous file/version
When the user selects ""Continue""
Then the pop-up closes and the red loading line turns green

Python:

from behave import given, when, then

@given('the user is on the Bulk Edit > Single View page')
def step_given_user_on_bulk_edit_single_view(context):
    pass

@given('a file/version that already exists on the platform is added')
def step_given_file_version_exists(context):
    pass

@when('the duplicate file is detected')
def step_when_duplicate_file_detected(context):
    pass

@then('a pop-up with the header ""Duplicate File"" is displayed')
def step_then_popup_displayed(context):
    pass

@then('the page below the pop-up is in disabled mode with grey transparency')
def step_then_page_disabled(context):
    pass

@then('the loading bar is red with an error icon')
def step_then_loading_bar_red(context):
    pass

@then('the pop-up lists folders where the duplicate exists')
def step_then_popup_lists_folders(context):
    pass

@then('folders are links that open in a new tab')
def step_then_folders_are_links(context):
    pass

@then('folders the user cannot access show ""N/A - you do not have access to this folder""')
def step_then_folders_no_access(context):
    pass

@then('the ""Apply Selection to all Uploads"" checkbox is not present')
def step_then_checkbox_not_present(context):
    pass

@then('the pop-up has ""Skip"" and ""Continue"" buttons')
def step_then_popup_buttons(context):
    pass

@when('the user selects ""Skip""')
def step_when_user_selects_skip(context):
    pass

@then('the pop-up closes and the Resource name and preview revert to the previous file/version')
def step_then_popup_closes_revert(context):
    pass

@when('the user selects ""Continue""')
def step_when_user_selects_continue(context):
    pass

@then('the pop-up closes and the red loading line turns green')
def step_then_popup_closes_green(context):
    pass"
26,"As a user, in the folder filter, I can see all folders that relate to the selected Resources in the filter","Gherkin:

Feature: Cross-Folder Support for Resource Filter

Scenario: Display relevant folders for selected resources

Given the user is on the List View page
And the user has selected specific resources in the filter
When the folder filter is accessed
Then the folder filter dynamically populates with folders related to the selected resources
And the user can select specific folders to narrow down the displayed resources

Python:

from behave import given, when, then

@given('the user is on the List View page')
def step_impl(context):
    pass

@given('the user has selected specific resources in the filter')
def step_impl(context):
    pass

@when('the folder filter is accessed')
def step_impl(context):
    pass

@then('the folder filter dynamically populates with folders related to the selected resources')
def step_impl(context):
    pass

@then('the user can select specific folders to narrow down the displayed resources')
def step_impl(context):
    pass"
27,"As a user, I want to see existing Status column containing all current data","Feature: Display Status Column in Workflow Request

Scenario: Verify Status column displays correctly with color chips

Given the user is on the Workflow Request page
And the Request Details column is visible
When the page loads
Then the Status column should be displayed to the right of the Request Details column
And the Status column should be to the left of the Workflow Name/Type column
And the Status column should display status chips with appropriate colors

Python:

from behave import given, when, then

@given('the user is on the Workflow Request page')
def step_impl(context):
    pass

@given('the Request Details column is visible')
def step_impl(context):
    pass

@when('the page loads')
def step_impl(context):
    pass

@then('the Status column should be displayed to the right of the Request Details column')
def step_impl(context):
    pass

@then('the Status column should be to the left of the Workflow Name/Type column')
def step_impl(context):
    pass

@then('the Status column should display status chips with appropriate colors')
def step_impl(context):
    pass"
28,"As a User, I want to see and create a new page type: Simple Page (from pop-up)","Gherkin:

Feature: Create Simple Page from Pop-up

Scenario: User creates a Simple Page after enabling Simple Page Builder

Given the Simple Page Builder MCP setting is enabled
And the user is on the page creation pop-up
When the user selects the ""Simple Page"" option
Then the new page type ""Simple Page"" should be displayed
And the details should match the design specifications

Python:

from behave import given, when, then

@given('the Simple Page Builder MCP setting is enabled')
def step_impl(context):
    # Code to ensure the Simple Page Builder MCP setting is enabled
    pass

@given('the user is on the page creation pop-up')
def step_impl(context):
    # Code to navigate the user to the page creation pop-up
    pass

@when('the user selects the ""Simple Page"" option')
def step_impl(context):
    # Code to simulate the user selecting the ""Simple Page"" option
    pass

@then('the new page type ""Simple Page"" should be displayed')
def step_impl(context):
    # Code to verify the new page type ""Simple Page"" is displayed
    pass

@then('the details should match the design specifications')
def step_impl(context):
    # Code to verify the details match the design specifications
    pass"
29,"As a user, once approved/declined, I would like to see the updated request status in the Grouped Approval Review Page","Gherkin:

Feature: Update Request Status on Approval Review Page

Scenario: User sees updated request status after response

Given the user is on the Grouped Approval Review Page
And there is a pending request
When the user responds to the request
Then the request status should update to ""Approved"" or ""Declined""
And ""X more"" should update accordingly
And ""Waiting On"" should reflect the current status
And ""Needed until"" should change to ""Approved until"" if approved

Python:

from behave import given, when, then

@given('the user is on the Grouped Approval Review Page')
def step_given_user_on_review_page(context):
    pass

@given('there is a pending request')
def step_given_pending_request(context):
    pass

@when('the user responds to the request')
def step_when_user_responds(context):
    pass

@then('the request status should update to ""Approved"" or ""Declined""')
def step_then_request_status_updates(context):
    pass

@then('""X more"" should update accordingly')
def step_then_x_more_updates(context):
    pass

@then('""Waiting On"" should reflect the current status')
def step_then_waiting_on_updates(context):
    pass

@then('""Needed until"" should change to ""Approved until"" if approved')
def step_then_needed_until_updates(context):
    pass"
