ID,User Story,Output
10,"As a user, I want to be able to preview the GIF or Lottie File converted MP4 on the Edit screen so that I can preview what the animation like before I Edit or upload a new version","Gherkin:

Feature: Preview Animation on Edit Screen

Scenario: User previews converted MP4 animation

Given the user is on the Edit/New Version screen
And a GIF or Lottie file has been converted to MP4
When the user views the animation preview
Then the MP4 should autoplay
And the controls should be hidden

Python:

from behave import given, when, then

@given('the user is on the Edit/New Version screen')
def step_given_user_on_edit_screen(context):
    pass

@given('a GIF or Lottie file has been converted to MP4')
def step_given_file_converted_to_mp4(context):
    pass

@when('the user views the animation preview')
def step_when_user_views_animation_preview(context):
    pass

@then('the MP4 should autoplay')
def step_then_mp4_should_autoplay(context):
    pass

@then('the controls should be hidden')
def step_then_controls_should_be_hidden(context):
    pass"
195,"PB - As an Internal User, I want to have MCP(development use only) settings to enable/disable features per Epic for Drag & Drop Page MVP ","Feature: Manage MCP Settings for Drag & Drop Page MVP

Scenario: Enable and verify MCP settings for Smart Page features

Given the MCP settings page is accessed by an Internal User
And the ""Smart Page: Widgets combining Block"" setting is available under Development Use only
And the ""Smart Page: Image Resizing"" setting is available under Development Use only
And the ""Smart Pages - Page Templates (development use only)"" setting is available under Development Use only
And the ""Smart Page: Page Grouping"" setting is available under Development Use only
When the Internal User enables the ""Smart Page: Widgets combining Block"" setting
And the Internal User enables the ""Smart Page: Image Resizing"" setting
And the Internal User enables the ""Smart Pages - Page Templates (development use only)"" setting
And the Internal User enables the ""Smart Page: Page Grouping"" setting
Then the settings should be enabled successfully

Python:

from behave import given, when, then

@given('the MCP settings page is accessed by an Internal User')
def step_impl(context):
    pass

@given('the ""Smart Page: Widgets combining Block"" setting is available under Development Use only')
def step_impl(context):
    pass

@given('the ""Smart Page: Image Resizing"" setting is available under Development Use only')
def step_impl(context):
    pass

@given('the ""Smart Pages - Page Templates (development use only)"" setting is available under Development Use only')
def step_impl(context):
    pass

@given('the ""Smart Page: Page Grouping"" setting is available under Development Use only')
def step_impl(context):
    pass

@when('the Internal User enables the ""Smart Page: Widgets combining Block"" setting')
def step_impl(context):
    pass

@when('the Internal User enables the ""Smart Page: Image Resizing"" setting')
def step_impl(context):
    pass

@when('the Internal User enables the ""Smart Pages - Page Templates (development use only)"" setting')
def step_impl(context):
    pass

@when('the Internal User enables the ""Smart Page: Page Grouping"" setting')
def step_impl(context):
    pass

@then('the settings should be enabled successfully')
def step_impl(context):
    pass"
407,Record File Grouped Requests added to Group tab,"Gherkin:

Feature: Display Grouped Tab for Grouped Record File Requests

Scenario: Display Grouped Tab when a user makes their first Grouped Record File request

Given a user who has never seen the Grouped Tab
And the user makes their first Grouped Record File request
When the request is added to the V3 Approval List
Then the Grouped Tab should be visible to the user

Python:

from behave import given, when, then

@given('a user who has never seen the Grouped Tab')
def step_given_user_never_seen_grouped_tab(context):
    context.user_has_seen_grouped_tab = False

@given('the user makes their first Grouped Record File request')
def step_given_user_makes_first_grouped_request(context):
    context.user_makes_grouped_request = True

@when('the request is added to the V3 Approval List')
def step_when_request_added_to_approval_list(context):
    context.request_added_to_approval_list = True

@then('the Grouped Tab should be visible to the user')
def step_then_grouped_tab_visible(context):
    assert context.user_makes_grouped_request and context.request_added_to_approval_list
    context.user_has_seen_grouped_tab = True
    assert context.user_has_seen_grouped_tab is True"
85,"As a User, I want Close or cancel handling","Feature: Close or Cancel Handling on Edit Template Page

Scenario: User selects close or cancel on Edit Template page

Given the user is on the Edit Template page
And the user navigated from the Dashboard
When the user selects close
Then the user is returned to the Dashboard

Python:

from behave import given, when, then

@given('the user is on the Edit Template page')
def step_given_user_on_edit_template_page(context):
    context.page = 'Edit Template'

@given('the user navigated from the Dashboard')
def step_given_user_navigated_from_dashboard(context):
    context.previous_page = 'Dashboard'

@when('the user selects close')
def step_when_user_selects_close(context):
    context.action = 'close'

@then('the user is returned to the Dashboard')
def step_then_user_returned_to_dashboard(context):
    assert context.previous_page == 'Dashboard'
    context.page = context.previous_page"
372,"PB - As a User, I want to re-order pages within the same parent/root via Nav - FE integration","Gherkin:

Feature: Re-order Pages in Navigation Panel

Scenario: Re-order pages via drag-and-drop

Given a user is editing a document with a navigation panel
And the navigation panel contains pages with sub-pages
When the user drags a page to a new position
Then the page is moved to the new position
And all its sub-pages are moved with it
And the sub-pages are collapsed under the page

Python:

from behave import given, when, then

@given('a user is editing a document with a navigation panel')
def step_impl(context):
    pass

@given('the navigation panel contains pages with sub-pages')
def step_impl(context):
    pass

@when('the user drags a page to a new position')
def step_impl(context):
    pass

@then('the page is moved to the new position')
def step_impl(context):
    pass

@then('all its sub-pages are moved with it')
def step_impl(context):
    pass

@then('the sub-pages are collapsed under the page')
def step_impl(context):
    pass"
389,"PB - As an internal User, I want to set Page limits via MCP settings","Gherkin:

Feature: Manage Page Limits in MCP

Scenario: Set Page Limits for a Client Site

Given the user is logged into the MCP control panel
And the user navigates to the client site settings
When the user sets the page limit to 100
And saves the changes
Then the page limit should be updated to 100 for the client site

Python:

from behave import given, when, then

@given('the user is logged into the MCP control panel')
def step_impl(context):
    pass

@given('the user navigates to the client site settings')
def step_impl(context):
    pass

@when('the user sets the page limit to 100')
def step_impl(context):
    pass

@when('saves the changes')
def step_impl(context):
    pass

@then('the page limit should be updated to 100 for the client site')
def step_impl(context):
    pass"
496,"CT - As a User, on Add Revision page I should be able to see my Threads and switch between them but not Manage them.","Gherkin:

Feature: View and Switch Threads on Add Revision Page

Scenario: User switches between Threads and views comments

Given the User is on the Add Revision page
And the User can see a list of Threads
When the User selects a Thread
Then the User should see all comments of the selected Thread
And the User should not see options to manage or create Threads

Python:

from behave import given, when, then

@given('the User is on the Add Revision page')
def step_given_user_on_add_revision_page(context):
    pass

@given('the User can see a list of Threads')
def step_given_user_can_see_list_of_threads(context):
    pass

@when('the User selects a Thread')
def step_when_user_selects_a_thread(context):
    pass

@then('the User should see all comments of the selected Thread')
def step_then_user_sees_comments_of_selected_thread(context):
    pass

@then('the User should not see options to manage or create Threads')
def step_then_user_does_not_see_manage_options(context):
    pass"
31,"As a user, I want on close of Single view redirect to Grouped Approval Review page (don't clear out single page response values)","Gherkin:

Feature: Retain Single View Response on Grouped Approval Review

Scenario: Retain response details when returning to Grouped Approval Review

Given the user is on the Single Response Page
And the user has entered response details
When the user navigates back to the Grouped Approval Review page
And the user re-opens the Single Response Page
Then the response details are retained

Python:

from behave import given, when, then

@given('the user is on the Single Response Page')
def step_given_user_on_single_response_page(context):
    pass

@given('the user has entered response details')
def step_given_user_entered_response_details(context):
    pass

@when('the user navigates back to the Grouped Approval Review page')
def step_when_user_navigates_back_to_grouped_review(context):
    pass

@when('the user re-opens the Single Response Page')
def step_when_user_reopens_single_response_page(context):
    pass

@then('the response details are retained')
def step_then_response_details_retained(context):
    pass"
317,"PB - (Misc) As a User, I want to set auto-play as default or not for Video Widgets when viewing a Smart Page","Gherkin:

Feature: Video Widget Auto-Play Setting

Scenario: Set auto-play for Video Widget on Smart Page

Given a Smart Page with a Video Widget
And the auto-play button is unchecked by default
When the user checks the auto-play button
Then the Video Widget should be set to auto-play on viewing

Python:

from behave import given, when, then

@given('a Smart Page with a Video Widget')
def step_given_smart_page_with_video_widget(context):
    context.video_widget = VideoWidget()
    assert context.video_widget is not None

@given('the auto-play button is unchecked by default')
def step_given_auto_play_button_unchecked(context):
    assert not context.video_widget.auto_play

@when('the user checks the auto-play button')
def step_when_user_checks_auto_play_button(context):
    context.video_widget.set_auto_play(True)

@then('the Video Widget should be set to auto-play on viewing')
def step_then_video_widget_auto_plays(context):
    assert context.video_widget.auto_play"
409,Publish Resource Grouped Requests added to Group tab,"Gherkin:

Feature: Display Grouped Tab for Grouped Resource Publish Requests

Scenario: Requester sees Grouped Tab after submitting a Grouped Resource Publish request

Given a Requester has never seen the Grouped Tab
And the Requester submits their first Grouped Resource Publish request
When the request is added to the V3 Approval List
Then the Grouped Tab is displayed to the Requester

Python:

from behave import given, when, then

@given('a Requester has never seen the Grouped Tab')
def step_impl(context):
    context.requester_has_seen_grouped_tab = False

@given('the Requester submits their first Grouped Resource Publish request')
def step_impl(context):
    context.submitted_grouped_request = True

@when('the request is added to the V3 Approval List')
def step_impl(context):
    context.request_added_to_approval_list = True

@then('the Grouped Tab is displayed to the Requester')
def step_impl(context):
    assert context.requester_has_seen_grouped_tab == False
    assert context.submitted_grouped_request == True
    assert context.request_added_to_approval_list == True
    context.requester_has_seen_grouped_tab = True
    assert context.requester_has_seen_grouped_tab == True"
491,"[GDA] - As a user, I want to be able to Update my Response in single review page 1/2: Core handling","Gherkin:

Feature: Update Response in Single Review Page

Scenario: User updates their response in a pending review

Given the user is on the Grouped Review page
And the review request is in a pending state
And the user has already responded to the request
When the user navigates to the single review page
And the user clicks on the ""Update Response"" button in the ""My Response"" section
Then the user should be able to update their response

Python:

from behave import given, when, then

@given('the user is on the Grouped Review page')
def step_impl(context):
    pass

@given('the review request is in a pending state')
def step_impl(context):
    pass

@given('the user has already responded to the request')
def step_impl(context):
    pass

@when('the user navigates to the single review page')
def step_impl(context):
    pass

@when('the user clicks on the ""Update Response"" button in the ""My Response"" section')
def step_impl(context):
    pass

@then('the user should be able to update their response')
def step_impl(context):
    pass"
492,"[GDA] - As a user, I want to be able to click Submit & Next (single view) and have validation checks occurs","Gherkin:

Feature: Submit and Next Validation

Scenario: Validate mandatory fields on Submit

Given the user is on the single request view
And the comment field is mandatory
And the response field is present
When the user clicks ""Submit & Next""
Then the system checks if the comment field is filled
And the system checks if the response field is filled

Python:

from behave import given, when, then

@given('the user is on the single request view')
def step_given_user_on_single_request_view(context):
    pass

@given('the comment field is mandatory')
def step_given_comment_field_mandatory(context):
    pass

@given('the response field is present')
def step_given_response_field_present(context):
    pass

@when('the user clicks ""Submit & Next""')
def step_when_user_clicks_submit_next(context):
    pass

@then('the system checks if the comment field is filled')
def step_then_check_comment_field_filled(context):
    pass

@then('the system checks if the response field is filled')
def step_then_check_response_field_filled(context):
    pass"
281,"PB - As a User, I want the status of background Image added via Resource Lookup to be linked with Resource module","Feature: Link background image status with Resource module

Scenario: Link status of background image added via Resource Lookup

Given a background image is added via Resource Lookup in Page Builder
And the image is set as a Page or Section background
When the image is linked with the Resource module
Then the status of the background image should be linked with the derived Image resources in the Resource module

Python:

from behave import given, when, then

@given('a background image is added via Resource Lookup in Page Builder')
def step_given_background_image_added(context):
    pass

@given('the image is set as a Page or Section background')
def step_given_image_set_as_background(context):
    pass

@when('the image is linked with the Resource module')
def step_when_image_linked_with_resource_module(context):
    pass

@then('the status of the background image should be linked with the derived Image resources in the Resource module')
def step_then_status_linked_with_resources(context):
    pass"
357,"Related (V3) - Permission Handling, Updates, and other core existing logic (F.E.) - [1 of 4: Resource Permissions]","Gherkin:

Feature: Resource Permissions for V3 Related Functionality

Scenario: Restore original permission logic for V3 users

Given a user with V3 Related functionality enabled
And the user has existing permissions set
When the user attempts to access a resource
And the resource requires updated permission logic
Then the user should have access restored according to the original logic

Python:

from behave import given, when, then

@given('a user with V3 Related functionality enabled')
def step_given_user_with_v3_related_functionality(context):
    context.user = {'v3_related_enabled': True}

@given('the user has existing permissions set')
def step_given_user_has_existing_permissions(context):
    context.user['permissions'] = 'existing_permissions'

@when('the user attempts to access a resource')
def step_when_user_attempts_access_resource(context):
    context.resource_access_attempted = True

@when('the resource requires updated permission logic')
def step_when_resource_requires_updated_logic(context):
    context.resource_requires_update = True

@then('the user should have access restored according to the original logic')
def step_then_user_access_restored(context):
    assert context.user['permissions'] == 'existing_permissions'
    assert context.resource_access_attempted
    assert context.resource_requires_update"
77,"As a User, I want to Restricted Actions for Template Resources [Database Locations]","Feature: Restricted Actions for Template Resources

Scenario: Verify restricted actions for a created Template resource

Given a user is logged in
And a resource is identified as a created Template
When the user views the available actions for the resource
Then the actions ""Download"", ""Block from Single and Bulk Download"", ""Alias"", ""Block from Single and Bulk Create Alias"" do not display
And the actions ""Edit"", ""Email Internal Share Link"", ""Move"", ""Check in / Out"", ""Usage"", ""Related"", ""Feedback"" are available

Python:

from behave import given, when, then

@given('a user is logged in')
def step_impl(context):
    pass

@given('a resource is identified as a created Template')
def step_impl(context):
    pass

@when('the user views the available actions for the resource')
def step_impl(context):
    pass

@then('the actions ""Download"", ""Block from Single and Bulk Download"", ""Alias"", ""Block from Single and Bulk Create Alias"" do not display')
def step_impl(context):
    pass

@then('the actions ""Edit"", ""Email Internal Share Link"", ""Move"", ""Check in / Out"", ""Usage"", ""Related"", ""Feedback"" are available')
def step_impl(context):
    pass"
462,"2FA: option to select between SMS, Email, or both as options to receive the code (option set at the client level, not configurable per user)","Gherkin:

Feature: Two-Factor Authentication Type Selection

Scenario: Admin sets 2FA type to SMS

Given the admin is on the Admin > Settings > Login and Security page
And the Two-Factor Authentication (2FA) settings are enabled
When the admin enables the User Setting or Global option
And the admin selects the SMS checkbox for 2FA Type
Then the SMS option is saved as the 2FA type

Python:

from behave import given, when, then

@given('the admin is on the Admin > Settings > Login and Security page')
def step_impl(context):
    pass

@given('the Two-Factor Authentication (2FA) settings are enabled')
def step_impl(context):
    pass

@when('the admin enables the User Setting or Global option')
def step_impl(context):
    pass

@when('the admin selects the SMS checkbox for 2FA Type')
def step_impl(context):
    pass

@then('the SMS option is saved as the 2FA type')
def step_impl(context):
    pass"
498,As a user I want to filter by number of revisions for Resource Publish Requests in Workflow Request Stats,"Feature: Filter Workflow Requests by Markup Comments Revisions

Scenario: Display Markup Comments Revisions option when All Workflows is selected

Given the user is on the Workflow Request Stats page
And the user has access to filter options
When the user selects ""All Workflows""
Then the ""Markup Comments Revisions"" option is available for Workflow Requests

Python:

from behave import given, when, then

@given('the user is on the Workflow Request Stats page')
def step_impl(context):
    pass

@given('the user has access to filter options')
def step_impl(context):
    pass

@when('the user selects ""All Workflows""')
def step_impl(context):
    pass

@then('the ""Markup Comments Revisions"" option is available for Workflow Requests')
def step_impl(context):
    pass"
212,"PB - As a User, I want to report on Resource downloaded (Preview) separately than added in Smart Page for Resource Module (Usage)","Feature: Resource Usage Reporting

Scenario: Report Resource Download in Smart Page

Given a previously uploaded Resource is available in the system
And the Resource is of Preview type with ""Good"" quality
And the User is on the Smart Page
When the User performs a Resource download action via Resource Lookup
Then the Resource download action is tracked in the Resource usage report
And the User's usage report reflects the download action

Python:

from behave import given, when, then

@given('a previously uploaded Resource is available in the system')
def step_given_resource_available(context):
    pass

@given('the Resource is of Preview type with ""Good"" quality')
def step_given_resource_preview_type(context):
    pass

@given('the User is on the Smart Page')
def step_given_user_on_smart_page(context):
    pass

@when('the User performs a Resource download action via Resource Lookup')
def step_when_user_downloads_resource(context):
    pass

@then('the Resource download action is tracked in the Resource usage report')
def step_then_resource_usage_tracked(context):
    pass

@then('the User\'s usage report reflects the download action')
def step_then_user_usage_report_updated(context):
    pass"
102,"As a User, I want to set Primary Font Size in Admin and reflect to page title font size in Page Nav (both left & right side)","Gherkin:

Feature: Set Primary Font Size in Admin and Reflect in Page Nav

Scenario: Update Primary Font Size and Reflect in Page Nav

Given the user is on the Admin Template settings page
And the current Primary Font Size is set to 14
When the user sets the Primary Font Size to 16
And the user views the Page Nav
Then the Page Nav title font size should be 16 on both left and right sides

Python:

from behave import given, when, then

@given('the user is on the Admin Template settings page')
def step_impl(context):
    pass

@given('the current Primary Font Size is set to 14')
def step_impl(context):
    pass

@when('the user sets the Primary Font Size to 16')
def step_impl(context):
    pass

@when('the user views the Page Nav')
def step_impl(context):
    pass

@then('the Page Nav title font size should be 16 on both left and right sides')
def step_impl(context):
    pass"
335,"PB - As a User, I want to create a Drag & Drop Page (as a standalone Page) from Nav","Gherkin:

Feature: Drag & Drop Page Creation

Scenario: Create a Drag & Drop Page from Navigation

Given the user is on the 'All Pages' section of the Page Builder
And the user sees the creation button at the bottom
When the user clicks the creation button
Then a new Drag & Drop Page is created and displayed

Python:

from behave import given, when, then

@given('the user is on the \'All Pages\' section of the Page Builder')
def step_impl(context):
    pass

@given('the user sees the creation button at the bottom')
def step_impl(context):
    pass

@when('the user clicks the creation button')
def step_impl(context):
    pass

@then('a new Drag & Drop Page is created and displayed')
def step_impl(context):
    pass"
476,"As a User, I want to filter Image Resources that flagged with Unknown faces","Gherkin:

Feature: Filter Image Resources by Unknown Faces

Scenario: Filter resources with Unknown People condition

Given the resource filter panel is open
And there are image resources with unknown faces
When I select the ""Unknown People"" condition
Then only resources with unknown faces are displayed

Python:

from behave import given, when, then

@given('the resource filter panel is open')
def step_impl(context):
    pass

@given('there are image resources with unknown faces')
def step_impl(context):
    pass

@when('I select the ""Unknown People"" condition')
def step_impl(context):
    pass

@then('only resources with unknown faces are displayed')
def step_impl(context):
    pass"
337,"PB - As a User, I want to create an empty  Smart Page from the template popup","Feature: Create an empty Smart Page from the template popup

Scenario: User selects the blank template to create a Smart Page

Given the user is on the template selection popup
And the ""Start with a blank template"" button is visible
When the user clicks on the ""Start with a blank template"" button
Then the button shows a selected effect
And an empty Smart Page is created

Python:

from behave import given, when, then

@given('the user is on the template selection popup')
def step_given_user_on_template_popup(context):
    pass

@given('the ""Start with a blank template"" button is visible')
def step_given_button_visible(context):
    pass

@when('the user clicks on the ""Start with a blank template"" button')
def step_when_user_clicks_button(context):
    pass

@then('the button shows a selected effect')
def step_then_button_selected_effect(context):
    pass

@then('an empty Smart Page is created')
def step_then_empty_smart_page_created(context):
    pass"
441,As a user I can only select a max of 300 items to Review in Bulk (FE),"Feature: Bulk Review Item Selection

Scenario: User selects maximum items for bulk review

Given the user is on the bulk review page
And the user has selected 299 items
When the user selects one more item
Then the total selected items should be 300
And all other select icons for non-selected items become disabled

Python:

from behave import given, when, then

@given('the user is on the bulk review page')
def step_given_user_on_bulk_review_page(context):
    pass

@given('the user has selected 299 items')
def step_given_user_selected_299_items(context):
    pass

@when('the user selects one more item')
def step_when_user_selects_one_more_item(context):
    pass

@then('the total selected items should be 300')
def step_then_total_selected_items_300(context):
    pass

@then('all other select icons for non-selected items become disabled')
def step_then_select_icons_disabled(context):
    pass"
174,"MCP Front End - As a User, I can View details of a server","Gherkin:

Feature: View Server Details

Scenario: User views server details from the Servers table

Given the user is on the Servers table page
And the Servers table is displayed
When the user clicks the view icon for a server
Then the Servers form is displayed in view mode

Python:

from behave import given, when, then

@given('the user is on the Servers table page')
def step_given_user_on_servers_table_page(context):
    pass

@given('the Servers table is displayed')
def step_given_servers_table_displayed(context):
    pass

@when('the user clicks the view icon for a server')
def step_when_user_clicks_view_icon(context):
    pass

@then('the Servers form is displayed in view mode')
def step_then_servers_form_displayed_in_view_mode(context):
    pass"
3,"As an IB team member, I want to be able to enable a GIF/Lottie setting in MCP so that I can control all the settings from one place","Gherkin:

Feature: Manage GIF/Lottie Preview Support Setting

Scenario: Enable GIF/Lottie Preview Support

Given the MCP is accessed by an IB team member
And the ""Resources - GIF/Lottie Preview Support"" setting is located in the Development Use Only area
When the team member enables the ""Resources - GIF/Lottie Preview Support"" toggle
Then GIF/Lottie Preview features should be available on the platform

Python:

from behave import given, when, then

@given('the MCP is accessed by an IB team member')
def step_impl(context):
    pass

@given('the ""Resources - GIF/Lottie Preview Support"" setting is located in the Development Use Only area')
def step_impl(context):
    pass

@when('the team member enables the ""Resources - GIF/Lottie Preview Support"" toggle')
def step_impl(context):
    pass

@then('GIF/Lottie Preview features should be available on the platform')
def step_impl(context):
    pass"
