ID,User Story,Output
69,"As a User, I want to update UI & logic around selecting Jobs in Info Preview panel for preview + closing them to return to Resource preview","Gherkin:
Feature: Job Preview Selection

Scenario: Update UI & logic for selecting and closing Job Previews
Given the user is on the Info Preview panel
When the user selects a Job
Then the Job Preview should be displayed

Scenario: Re-click to switch back to Resource Preview
Given the Job Preview is displayed
When the user re-clicks the selected Job
Then the Resource Preview should be displayed

Scenario: Close Job Preview to return to Resource Preview
Given the Job Preview is displayed
When the user closes the Job Preview
Then the Resource Preview should be displayed

Python:
from behave import given, when, then

@given('the user is on the Info Preview panel')
def step_impl(context):
    pass

@when('the user selects a Job')
def step_impl(context):
    pass

@then('the Job Preview should be displayed')
def step_impl(context):
    pass

@given('the Job Preview is displayed')
def step_impl(context):
    pass

@when('the user re-clicks the selected Job')
def step_impl(context):
    pass

@then('the Resource Preview should be displayed')
def step_impl(context):
    pass

@when('the user closes the Job Preview')
def step_impl(context):
    pass"
70,"As a User, I want UI Button / Action on Template Resource in Info Preview to Create Job, which opens in Editor","Gherkin:
Feature: Create Job from Template

Scenario: Create Job action on Template Resource
Given the user is on the Info Preview page with permission to create jobs
And the template is created by img.ly+IB
When the user clicks the ""Create Job"" button
Then the template should open in the editor as a job

Python:
from behave import given, when, then

@given('the user is on the Info Preview page with permission to create jobs')
def step_impl(context):
    pass

@given('the template is created by img.ly+IB')
def step_impl(context):
    pass

@when('the user clicks the ""Create Job"" button')
def step_impl(context):
    pass

@then('the template should open in the editor as a job')
def step_impl(context):
    pass"
71,"As a user who can reassign, I can select multiple reviewers","Gherkin:
Feature: Reassign Reviewers

Scenario: Select multiple reviewers from dropdown
Given the prerequisite is enabled and opened
When the user opens the reviewer selection dropdown
And selects multiple reviewers ""Alice"", ""Bob"", and ""Charlie""
Then the selected reviewers should appear in the field

Python:
from behave import given, when, then

@given('the prerequisite is enabled and opened')
def step_impl(context):
    pass

@when('the user opens the reviewer selection dropdown')
def step_impl(context):
    pass

@when('selects multiple reviewers ""{reviewer1}"", ""{reviewer2}"", and ""{reviewer3}""')
def step_impl(context, reviewer1, reviewer2, reviewer3):
    pass

@then('the selected reviewers should appear in the field')
def step_impl(context):
    pass"
72,As a user I want to see the list of people I can reassign to,"Gherkin:
Feature: Reassign Users

Scenario: View list of users for reassignment
Given the prerequisite is enabled and opened
When the user accesses the reassignment dropdown
Then the dropdown should display a list of users

Python:
from behave import given, when, then

@given('the prerequisite is enabled and opened')
def step_impl(context):
    pass

@when('the user accesses the reassignment dropdown')
def step_impl(context):
    pass

@then('the dropdown should display a list of users')
def step_impl(context):
    pass"
73,"As a user, I want to be able to open a reassign V3 Modal (Core new UI)","Gherkin:
Feature: Reassign V3 Modal

Scenario: Open reassign V3 modal with prerequisites enabled
Given the prerequisite is enabled
And the user has permission to re-assign
When the user clicks on re-assign
Then the V3+ UI modal should display as per designs

Python:
from behave import given, when, then

@given('the prerequisite is enabled')
def step_impl(context):
    pass

@given('the user has permission to re-assign')
def step_impl(context):
    pass

@when('the user clicks on re-assign')
def step_impl(context):
    pass

@then('the V3+ UI modal should display as per designs')
def step_impl(context):
    pass"
74,"As a User, I want MCP Setting for Kanban Sort Options Updates","Gherkin:
Feature: MCP Setting for Kanban Sort Options

Scenario: Add Kanban Sort Options setting under Development Use Only
Given the user is on the settings page
When the user navigates to the Development Use Only section
And adds the Kanban Sort Options setting under Databases - Single User Record Edit Restriction
Then the setting should be visible in the Development Use Only section

Python:
from behave import given, when, then

@given('the user is on the settings page')
def step_impl(context):
    pass

@when('the user navigates to the Development Use Only section')
def step_impl(context):
    pass

@when('adds the Kanban Sort Options setting under Databases - Single User Record Edit Restriction')
def step_impl(context):
    pass

@then('the setting should be visible in the Development Use Only section')
def step_impl(context):
    pass"
75,"As a User, I want MCP Setting for Approvals List Bulk Actions Updates","Gherkin:
Feature: MCP Setting for Approvals List Bulk Actions Updates

Scenario: Add new setting for Bulk Action Updates
Given the user is on the settings page
When the user navigates to the ""Development Use Only"" section
And adds the ""Approvals - Request List (V3) - Bulk Action Updates"" setting
Then the setting should appear above ""Approvals - Request List (V3) - Column Enhancements""

Python:
from behave import given, when, then

@given('the user is on the settings page')
def step_impl(context):
    pass

@when('the user navigates to the ""Development Use Only"" section')
def step_impl(context):
    pass

@when('adds the ""Approvals - Request List (V3) - Bulk Action Updates"" setting')
def step_impl(context):
    pass

@then('the setting should appear above ""Approvals - Request List (V3) - Column Enhancements""')
def step_impl(context):
    pass"
76,"As a User, I want new File Format 'Templates' displays for scene files that are Img.ly/IB creations (ie, we do not display as scene files) - [V3 Locations]","Gherkin:
Feature: Display File Format as Templates

Scenario: Display 'Templates' for Img.ly/IB creations
Given a resource is created via IB+Img.ly
When the user views the resource in Info Preview
Then the File Format should be displayed as 'Templates'
When the user searches for the resource in Database Resource Lookup
Then the File Format should be displayed as 'Templates'
When the user checks the resource in Review Request > Item Details
Then the File Format should be displayed as 'Templates'

Python:
from behave import given, when, then

@given('a resource is created via IB+Img.ly')
def step_impl(context):
    pass

@when('the user views the resource in Info Preview')
def step_impl(context):
    pass

@then('the File Format should be displayed as ""Templates""')
def step_impl(context):
    pass

@when('the user searches for the resource in Database Resource Lookup')
def step_impl(context):
    pass

@when('the user checks the resource in Review Request > Item Details')
def step_impl(context):
    pass"
77,"As a User, I want to Restricted Actions for Template Resources [Database Locations]","Gherkin:
Feature: Restricted Actions for Template Resources

Scenario: Restricted actions for created or master templates
Given a resource is a created template or a master template
When a user views the available actions
Then the actions ""Download"", ""Block from Single and Bulk Download"", ""Alias"", ""Block from Single and Bulk Create Alias"" should not be displayed

Scenario: Supported actions for A/C
Given a resource is an A/C
When a user views the available actions
Then the actions ""Edit"", ""Email Internal Share Link"", ""Move"", ""Check in / Out"", ""Usage"", ""Related"", ""Feedback"" should be displayed

Python:
from behave import given, when, then

@given('a resource is a created template or a master template')
def step_impl(context):
    pass

@when('a user views the available actions')
def step_impl(context):
    pass

@then('the actions ""{action_list}"" should not be displayed')
def step_impl(context, action_list):
    pass

@given('a resource is an A/C')
def step_impl(context):
    pass

@then('the actions ""{action_list}"" should be displayed')
def step_impl(context, action_list):
    pass"
78,"As a User, when I create, update and delete a Server and the action has failed, show a snackbar message to show the error","Gherkin:
Feature: Server Management Error Handling

Scenario: Show error message when server creation fails
Given the user is on the server creation page
When the user attempts to create a server and it fails
Then the page remains open
And a snackbar appears with the error message

Scenario: Show error message when server update fails
Given the user is on the server update page
When the user attempts to update a server and it fails
Then the page remains open
And a snackbar appears with the error message

Scenario: Show error message when server deletion fails
Given the user is on the server deletion dialog
When the user attempts to delete a server and it fails
Then the dialog remains open
And a snackbar appears with the error message

Python:
from behave import given, when, then

@given('the user is on the server creation page')
def step_impl(context):
    pass

@when('the user attempts to create a server and it fails')
def step_impl(context):
    pass

@then('the page remains open')
def step_impl(context):
    pass

@then('a snackbar appears with the error message')
def step_impl(context):
    pass

@given('the user is on the server update page')
def step_impl(context):
    pass

@when('the user attempts to update a server and it fails')
def step_impl(context):
    pass

@given('the user is on the server deletion dialog')
def step_impl(context):
    pass

@when('the user attempts to delete a server and it fails')
def step_impl(context):
    pass

@then('the dialog remains open')
def step_impl(context):
    pass"
79,"As a User, I want MCP Setting for Single User Record Editor Restriction","Gherkin:
Feature: MCP Setting for Single User Record Editor Restriction

Scenario: Add new setting to MCP
Given the user is on the MCP settings page
When the user navigates to the ""Development Use Only"" section
And adds a new setting named ""Databases - Single User Record Edit Restriction""
Then the setting should be added to the bottom of the list

Python:
from behave import given, when, then

@given('the user is on the MCP settings page')
def step_impl(context):
    pass

@when('the user navigates to the ""Development Use Only"" section')
def step_impl(context):
    pass

@when('adds a new setting named ""Databases - Single User Record Edit Restriction""')
def step_impl(context):
    pass

@then('the setting should be added to the bottom of the list')
def step_impl(context):
    pass"
80,"As a user who has selected Master Template option, if I can see none, I am directed to Create a blank one instead","Gherkin:
Feature: Master Template Selection

Scenario: No Master Templates available
Given the user has selected the Master Template option
When no Master Templates exist
Then the message ""No Master Templates available"" should be displayed
And the user can select to Create a Blank Template

Python:
from behave import given, when, then

@given('the user has selected the Master Template option')
def step_impl(context):
    pass

@when('no Master Templates exist')
def step_impl(context):
    pass

@then('the message ""No Master Templates available"" should be displayed')
def step_impl(context):
    pass

@then('the user can select to Create a Blank Template')
def step_impl(context):
    pass"
81,"As a user who selected a Master Template, this loads into the Editor","Gherkin:
Feature: Master Template Loading

Scenario: Load selected Master Template into the Editor
Given the user has selected a Master Template named ""Business Plan""
When the template is loaded into the editor
Then the editor should display the template named ""Business Plan""

Python:
from behave import given, when, then

@given('the user has selected a Master Template named ""{template_name}""')
def step_impl(context, template_name):
    pass

@when('the template is loaded into the editor')
def step_impl(context):
    pass

@then('the editor should display the template named ""{template_name}""')
def step_impl(context, template_name):
    pass"
82,"As a User, On save, a new Job should appear in job list/tab for that Template Resource (B.E. handling)","Gherkin:
Feature: Job Creation

Scenario: Save a new job for a template resource
Given the user is on the template resource page
When the user clicks the save button
Then a new job should appear in the job list for that template resource

Python:
from behave import given, when, then

@given('the user is on the template resource page')
def step_impl(context):
    pass

@when('the user clicks the save button')
def step_impl(context):
    pass

@then('a new job should appear in the job list for that template resource')
def step_impl(context):
    pass"
83,"As a user creating a job, I can only edit / configure elements allowed by Template creator","Gherkin:
Feature: Job Editor Restrictions

Scenario: Edit elements in Adopter Mode with restrictions
Given the user opens the Editor in Adopter Mode
When the user attempts to interact with a restricted element
Then the user should not be able to edit the element

Python:
from behave import given, when, then

@given('the user opens the Editor in Adopter Mode')
def step_impl(context):
    pass

@when('the user attempts to interact with a restricted element')
def step_impl(context):
    pass

@then('the user should not be able to edit the element')
def step_impl(context):
    pass"
84,"As a User, I want Confirmation dialog on Template Resource deletion that will warn that generated jobs will also be deleted as well","Gherkin:
Feature: Template Resource Deletion Confirmation

Scenario: Display confirmation dialog on Template Resource deletion
Given the user is on the Template Resource page
When the user clicks the delete button for a Template Resource
Then a confirmation dialog should appear warning that generated jobs will also be deleted

Python:
from behave import given, when, then

@given('the user is on the Template Resource page')
def step_impl(context):
    pass

@when('the user clicks the delete button for a Template Resource')
def step_impl(context):
    pass

@then('a confirmation dialog should appear warning that generated jobs will also be deleted')
def step_impl(context):
    pass"
85,"As a User, I want Close or cancel handling","Gherkin:
Feature: Edit Template Navigation

Scenario: Return to previous location on cancel or close
Given the user is on the Edit Template page
When the user selects ""Close"" or ""Cancel""
Then they should be returned to the location they selected the Edit action from

Python:
from behave import given, when, then

@given('the user is on the Edit Template page')
def step_impl(context):
    pass

@when('the user selects ""Close"" or ""Cancel""')
def step_impl(context):
    pass

@then('they should be returned to the location they selected the Edit action from')
def step_impl(context):
    pass"
86,"As a user, I can search for a Template in the DAM when it has been saved as a Resource (Solr)","Gherkin:
Feature: Search Template in DAM

Scenario: Search for a saved Template in DAM
Given the Template has been saved as a Resource in DAM
When the user searches for the Template in DAM
Then the Template should be found in the search results

Python:
from behave import given, when, then

@given('the Template has been saved as a Resource in DAM')
def step_impl(context):
    pass

@when('the user searches for the Template in DAM')
def step_impl(context):
    pass

@then('the Template should be found in the search results')
def step_impl(context):
    pass"
87,"As a User, I want to remove stickers option from left menu","Gherkin:
Feature: Left Menu Customization

Scenario: Remove stickers option from left menu
Given the user is on the main page
When the user accesses the left menu
Then the stickers option should not be visible

Python:
from behave import given, when, then

@given('the user is on the main page')
def step_impl(context):
    pass

@when('the user accesses the left menu')
def step_impl(context):
    pass

@then('the stickers option should not be visible')
def step_impl(context):
    pass"
88,"As a user who has selected a supported file to import as template, if it is successfully processed it opens in the Editor (Create + open import)","Gherkin:
Feature: Import File as Template

Scenario: Successfully import a supported file and open in the Editor
Given the user has selected a supported file for import as template
When the file is successfully processed and loaded
Then it should open in the Editor

Python:
from behave import given, when, then

@given('the user has selected a supported file for import as template')
def step_impl(context):
    pass

@when('the file is successfully processed and loaded')
def step_impl(context):
    pass

@then('it should open in the Editor')
def step_impl(context):
    pass"
89,"As a User, I want Master Templates overlay, Fetch and return Master Templates via API ","Gherkin:
Feature: Master Template Selection

Scenario: Display relevant Master Templates based on user permissions
Given the user is on the Master Template selection overlay
When the API fetches Master Templates
Then relevant templates should be displayed for the user to select from based on their permissions

Python:
from behave import given, when, then

@given('the user is on the Master Template selection overlay')
def step_impl(context):
    pass

@when('the API fetches Master Templates')
def step_impl(context):
    pass

@then('relevant templates should be displayed for the user to select from based on their permissions')
def step_impl(context):
    pass"
90,"As a user who selected to Create Blank Template, a blank slate opens with a Default blank size","Gherkin:
Feature: Create Blank Template

Scenario: Open blank template with default size
Given the user is on the Create Template page
When the user selects to create a new blank template
Then a blank template should open with a default size of 1080 x 1080

Python:
from behave import given, when, then

@given('the user is on the Create Template page')
def step_impl(context):
    pass

@when('the user selects to create a new blank template')
def step_impl(context):
    pass

@then('a blank template should open with a default size of 1080 x 1080')
def step_impl(context):
    pass"
91,"As a User, I want to Update Workflow Template Configure Groups/Divisions to be a modal not full overlay","Gherkin:
Feature: Update Workflow Template

Scenario: Update Configure Groups/Divisions to modal
Given the user is on the workflow template page
When the user selects ""Configure Groups/Divisions""
Then a modal should appear instead of a full overlay

Python:
from behave import given, when, then

@given('the user is on the workflow template page')
def step_impl(context):
    pass

@when('the user selects ""Configure Groups/Divisions""')
def step_impl(context):
    pass

@then('a modal should appear instead of a full overlay')
def step_impl(context):
    pass"
92,As a user I can open the new 'Add collaborators' dialog from approval list [placeholder text accessibility update],"Gherkin:
Feature: Add Collaborators Dialog Accessibility

Scenario: Open 'Add collaborators' dialog with updated placeholder text
Given the user is on the approval list page
When the user opens the 'Add collaborators' dialog
Then the input field should have aria-describedby label
And the placeholder text should be ""Type or select a collaborator""

Python:
from behave import given, when, then

@given('the user is on the approval list page')
def step_impl(context):
    pass

@when('the user opens the ""Add collaborators"" dialog')
def step_impl(context):
    pass

@then('the input field should have aria-describedby label')
def step_impl(context):
    pass

@then('the placeholder text should be ""Type or select a collaborator""')
def step_impl(context):
    pass"
93,"As a user, I can expand the Server form by closing the menu and using the expand button","Gherkin:
Feature: Expand Server Form

Scenario: Expand form using the expand button
Given the user is on the server form page
When the user clicks the expand button
Then the form should expand
And the footer should expand with the form

Scenario: Expand form by closing the menu
Given the user is on the server form page with the menu open
When the user closes the menu
Then the form should expand
And the footer should expand with the form

Python:
from behave import given, when, then

@given('the user is on the server form page')
def step_impl(context):
    pass

@when('the user clicks the expand button')
def step_impl(context):
    pass

@then('the form should expand')
def step_impl(context):
    pass

@then('the footer should expand with the form')
def step_impl(context):
    pass

@given('the user is on the server form page with the menu open')
def step_impl(context):
    pass

@when('the user closes the menu')
def step_impl(context):
    pass"
94,"As a user, who I can select as collaborator updates based on if 'all' is allowed in Template settings","Gherkin:
Feature: Collaborator Selection

Scenario: Select all users as collaborators when allowed
Given the user is on the Workflow Template settings page
And 'All users' is selected in 'Collaborators permissions'
When the user selects a collaborator
Then all active platform users should be selectable as collaborators
And bypass permissions should be extended to any selected user

Python:
from behave import given, when, then

@given('the user is on the Workflow Template settings page')
def step_impl(context):
    pass

@given(""'All users' is selected in 'Collaborators permissions'"")
def step_impl(context):
    pass

@when('the user selects a collaborator')
def step_impl(context):
    pass

@then('all active platform users should be selectable as collaborators')
def step_impl(context):
    pass

@then('bypass permissions should be extended to any selected user')
def step_impl(context):
    pass"
95,"As a user, who I can select as collaborator updates based on new Template Group setting","Gherkin:
Feature: Collaborator Selection

Scenario: Update collaborator selection based on new Template Group setting
Given the Collaborators are configured to restrict based on Group(s) ""GroupY""
And a pending request is tied to the Template
When the user updates the Template Group setting
Then users in GroupY should be selectable as collaborators
And UserA should still be selectable as a collaborator

Python:
from behave import given, when, then

@given('the Collaborators are configured to restrict based on Group(s) ""{group_name}""')
def step_impl(context, group_name):
    pass

@given('a pending request is tied to the Template')
def step_impl(context):
    pass

@when('the user updates the Template Group setting')
def step_impl(context):
    pass

@then('users in {group_name} should be selectable as collaborators')
def step_impl(context, group_name):
    pass

@then('UserA should still be selectable as a collaborator')
def step_impl(context):
    pass"
96,"As a collaborator, I can be added to a Thread","Gherkin:
Feature: Collaborator Management in Threads

Scenario: Add collaborator to a thread
Given comment threads are enabled for the workflow
And the user is a participant in the thread
When the user adds ""alice_smith"" as a collaborator to the thread
Then ""alice_smith"" should be able to toggle between threads and edit the thread

Python:
from behave import given, when, then

@given('comment threads are enabled for the workflow')
def step_impl(context):
    pass

@given('the user is a participant in the thread')
def step_impl(context):
    pass

@when('the user adds ""{collaborator}"" as a collaborator to the thread')
def step_impl(context, collaborator):
    pass

@then('""{collaborator}"" should be able to toggle between threads and edit the thread')
def step_impl(context, collaborator):
    pass"
97,"As a Collaborators, I can be tagged with @ mentions","Gherkin:
Feature: Collaborator Mentions

Scenario: Successfully mention a collaborator in a comment
Given a collaborator is added to the pending request
And the collaborator is not already a participant
When the user writes a comment with ""@mention"" for the collaborator
Then the collaborator should be notified of the mention

Python:
from behave import given, when, then

@given('a collaborator is added to the pending request')
def step_impl(context):
    pass

@given('the collaborator is not already a participant')
def step_impl(context):
    pass

@when('the user writes a comment with ""@mention"" for the collaborator')
def step_impl(context):
    pass

@then('the collaborator should be notified of the mention')
def step_impl(context):
    pass"
98,"As a user, I cannot click Submit on single level unless I am on Response tab","Gherkin:
Feature: Submit Button Accessibility

Scenario: Submit button disabled on Markup or Versions/Revisions tabs
Given the user accesses single view from the bulk review list
When the user clicks on the ""Markup"" tab
Then the ""Submit & Next"" button should be disabled
And the tooltip should display ""Submit a Response to proceed""

Scenario: Submit button enabled on Response tab
Given the user accesses single view from the bulk review list
When the user clicks on the ""Response"" tab
Then the ""Submit & Next"" button should be enabled

Scenario: Tooltip on Response tab when validation fails
Given the user is on the ""Response"" tab
And validation fails
Then the tooltip should display ""Response is missing mandatory information. Update to Submit.""

Python:
from behave import given, when, then

@given('the user accesses single view from the bulk review list')
def step_impl(context):
    pass

@when('the user clicks on the ""{tab_name}"" tab')
def step_impl(context, tab_name):
    pass

@then('the ""Submit & Next"" button should be disabled')
def step_impl(context):
    pass

@then('the tooltip should display ""{tooltip_text}""')
def step_impl(context, tooltip_text):
    pass

@then('the ""Submit & Next"" button should be enabled')
def step_impl(context):
    pass

@given('the user is on the ""Response"" tab')
def step_impl(context):
    pass

@then('the tooltip should display ""{tooltip_text}""')
def step_impl(context, tooltip_text):
    pass"
99,"As a User, I want to Publish Resource Grouped Requests handled in Group Review Page","Gherkin:
Feature: Publish Resource Grouped Requests

Scenario: Publish requests from Group Review Page
Given the user is on the Group Review Page
When the user views the requests
And the user enables ""Hide Decline"" for Record File Approvals
And the user enables ""Approve with Comments"" for Record File Approvals
And the user stages the requests
Then the requests should be progressed to different stages

Python:
from behave import given, when, then

@given('the user is on the Group Review Page')
def step_impl(context):
    pass

@when('the user views the requests')
def step_impl(context):
    pass

@when('the user enables ""Hide Decline"" for Record File Approvals')
def step_impl(context):
    pass

@when('the user enables ""Approve with Comments"" for Record File Approvals')
def step_impl(context):
    pass

@when('the user stages the requests')
def step_impl(context):
    pass

@then('the requests should be progressed to different stages')
def step_impl(context):
    pass"
100,"As a User, I want Grouped Record Files - Grouped Completion Email to Requester","Gherkin:
Feature: Grouped Record Files Notification

Scenario: Send grouped completion email to requester
Given the ""Enable Grouped Requests"" setting is enabled
And the ""Requester > Grouped Request has been completed"" notification setting is enabled
When a grouped record file request is made
And all items within the grouped request are completed
Then a single grouped completion email is sent to the requester

Python:
from behave import given, when, then

@given('the ""Enable Grouped Requests"" setting is enabled')
def step_impl(context):
    pass

@given('the ""Requester > Grouped Request has been completed"" notification setting is enabled')
def step_impl(context):
    pass

@when('a grouped record file request is made')
def step_impl(context):
    pass

@when('all items within the grouped request are completed')
def step_impl(context):
    pass

@then('a single grouped completion email is sent to the requester')
def step_impl(context):
    pass"
101,"As a User, I want Grouped Resource Publish - Grouped Completion Email to Requester","Gherkin:
Feature: Grouped Resource Publish Notification

Scenario: Send grouped completion email to requester
Given the ""Enable Grouped Requests"" setting is enabled
And the ""Requester > Grouped Request has been completed"" notification setting is enabled
When a group resource publish request is made
And all items within the grouped request are completed
Then a single grouped completion email is sent to the requester

Python:
from behave import given, when, then

@given('the ""Enable Grouped Requests"" setting is enabled')
def step_impl(context):
    pass

@given('the ""Requester > Grouped Request has been completed"" notification setting is enabled')
def step_impl(context):
    pass

@when('a group resource publish request is made')
def step_impl(context):
    pass

@when('all items within the grouped request are completed')
def step_impl(context):
    pass

@then('a single grouped completion email is sent to the requester')
def step_impl(context):
    pass"
102,"As a User, I want to set Primary Font Size in Admin and reflect to page title font size in Page Nav (both left & right side)","Gherkin:
Feature: Primary Font Size Setting

Scenario: Set and reflect primary font size in Page Nav
Given the user is in the Admin Template settings
When the user sets the Primary Font Size to 14
Then the page title font size in Page Nav should be 14 on both left and right sides

Python:
from behave import given, when, then

@given('the user is in the Admin Template settings')
def step_impl(context):
    pass

@when('the user sets the Primary Font Size to {font_size:d}')
def step_impl(context, font_size):
    pass

@then('the page title font size in Page Nav should be {font_size:d} on both left and right sides')
def step_impl(context, font_size):
    pass"
103,"As a User, I want to go back to Resource Lookup overlay after clicking to go to Resource Preview in Page Builder","Gherkin:
Feature: Resource Navigation

Scenario: Return to Resource Lookup after closing Info Preview
Given the user is in the Resource Preview overlay in Page Builder
When the user clicks the close icon in the Info Preview overlay
Then the user should be taken back to the Resources view they were on

Python:
from behave import given, when, then

@given('the user is in the Resource Preview overlay in Page Builder')
def step_impl(context):
    pass

@when('the user clicks the close icon in the Info Preview overlay')
def step_impl(context):
    pass

@then('the user should be taken back to the Resources view they were on')
def step_impl(context):
    pass"
104,"As a User, I want to select and upload more file formats via Resource Lookup in Page Builder","Gherkin:
Feature: File Upload via Resource Lookup

Scenario: Upload file formats with default quality
Given the user is in the Page Builder Resource Lookup
When the user selects a file format ""PSD""
Then the file should be uploaded with ""Good"" quality automatically

Scenario: Upload gif file format with best quality
Given the user is in the Page Builder Resource Lookup
When the user selects a file format ""gif""
Then the file should be uploaded with ""Best"" quality automatically

Python:
from behave import given, when, then

@given('the user is in the Page Builder Resource Lookup')
def step_impl(context):
    pass

@when('the user selects a file format ""{file_format}""')
def step_impl(context, file_format):
    pass

@then('the file should be uploaded with ""{quality}"" quality automatically')
def step_impl(context, quality):
    pass"
105,"As a User, I should not see the Page Category dropdown when viewing Pages if none of them are assigned to Category","Gherkin:
Feature: Page Category Visibility

Scenario: Do not display Page Category dropdown when no pages are assigned to a category
Given the user is viewing a page
And all pages are not associated with any Page Category
When the user checks the page interface
Then the Page Category dropdown should not be visible

Python:
from behave import given, when, then

@given('the user is viewing a page')
def step_impl(context):
    pass

@given('all pages are not associated with any Page Category')
def step_impl(context):
    pass

@when('the user checks the page interface')
def step_impl(context):
    pass

@then('the Page Category dropdown should not be visible')
def step_impl(context):
    pass"
106,"As a User, I want to switch Page Categories when viewing a Page if there are multiple Page Categories","Gherkin:
Feature: Page Category Switching

Scenario: Switch between multiple Page Categories
Given the user is viewing a page with multiple Page Categories
And the user has permission to view these Page Categories
When the user opens the Page Categories dropdown
And selects the ""All Pages"" category
Then the pages under ""All Pages"" should be loaded from Nav

Python:
from behave import given, when, then

@given('the user is viewing a page with multiple Page Categories')
def step_impl(context):
    pass

@given('the user has permission to view these Page Categories')
def step_impl(context):
    pass

@when('the user opens the Page Categories dropdown')
def step_impl(context):
    pass

@when('selects the ""{category}"" category')
def step_impl(context, category):
    pass

@then('the pages under ""{category}"" should be loaded from Nav')
def step_impl(context, category):
    pass"
107,"As a User, I want to see Page Category being selected by default when viewing a Page as it's been assign to one","Gherkin:
Feature: Page Category Selection

Scenario: Default Page Category is selected when viewing a Page
Given the user is viewing a Page
When the Page has a Category assigned
Then the Page Category Name should be displayed by default
And the pages under the Category should be loaded to the left side from Nav

Python:
from behave import given, when, then

@given('the user is viewing a Page')
def step_impl(context):
    pass

@when('the Page has a Category assigned')
def step_impl(context):
    pass

@then('the Page Category Name should be displayed by default')
def step_impl(context):
    pass

@then('the pages under the Category should be loaded to the left side from Nav')
def step_impl(context):
    pass"
108,"As a User, I want to customise the order of pages under All Pages and the order of pages under each Page Category","Gherkin:
Feature: Customise Page Order

Scenario: Customise order of pages under All Pages
Given the user is on the All Pages section
When the user drags and drops a page to a new position
Then the order of pages should be updated accordingly

Scenario: Customise order of pages under a Page Category
Given the user is viewing a Page Category
When the user drags and drops a page to a new position within the category
Then the order of pages in the category should be updated accordingly

Python:
from behave import given, when, then

@given('the user is on the All Pages section')
def step_impl(context):
    pass

@when('the user drags and drops a page to a new position')
def step_impl(context):
    pass

@then('the order of pages should be updated accordingly')
def step_impl(context):
    pass

@given('the user is viewing a Page Category')
def step_impl(context):
    pass

@when('the user drags and drops a page to a new position within the category')
def step_impl(context):
    pass

@then('the order of pages in the category should be updated accordingly')
def step_impl(context):
    pass"
109,"As an Internal User, I want to have MCP(development use only) settings to enable/disable features per Epic for Drag & Drop Page MVP ","Gherkin:
Feature: MCP Settings for Drag & Drop Page MVP

Scenario: Enable/Disable MCP settings for Drag & Drop features
Given the user is on the MCP settings page under Development Use only
When the user enables the setting ""Drag & Drop Pages: Widgets combining Block""
And enables the setting ""Drag & Drop Pages: Image Resizing""
And enables the setting ""Drag & Drop Pages: Page Templates""
And enables the setting ""Drag & Drop Pages - Page Category (development use only)""
Then the settings should be saved successfully

Python:
from behave import given, when, then

@given('the user is on the MCP settings page under Development Use only')
def step_impl(context):
    pass

@when('the user enables the setting ""{setting_name}""')
def step_impl(context, setting_name):
    pass

@then('the settings should be saved successfully')
def step_impl(context):
    pass"
110,"As a User, I want to be informed why the Page cannot be saved in Page Builder if it's beyond the set Page limit in MCP","Gherkin:
Feature: Page Limit Warning

Scenario: Display warning when page limit is reached
Given the user is in Page Builder
And the page limit in MCP has been reached
When the user clicks the Standalone Page creation button at the bottom of Nav Panel
Then a warning snack bar should display the message ""Page limit of {number} reached.""

Scenario: Display warning when page limit is reached via kebab icon
Given the user is in Page Builder
And the page limit in MCP has been reached
When the user clicks the Page create button via kebab icon from Nav Panel
Then a warning snack bar should display the message ""Page limit of {number} reached.""

Scenario: Display warning when sub-page limit is reached via kebab icon
Given the user is in Page Builder
And the page limit in MCP has been reached
When the user clicks the Sub-page creation button via kebab icon from Nav Panel
Then a warning snack bar should display the message ""Page limit of {number} reached.""

Python:
from behave import given, when, then

@given('the user is in Page Builder')
def step_impl(context):
    pass

@given('the page limit in MCP has been reached')
def step_impl(context):
    pass

@when('the user clicks the Standalone Page creation button at the bottom of Nav Panel')
def step_impl(context):
    pass

@when('the user clicks the Page create button via kebab icon from Nav Panel')
def step_impl(context):
    pass

@when('the user clicks the Sub-page creation button via kebab icon from Nav Panel')
def step_impl(context):
    pass

@then('a warning snack bar should display the message ""Page limit of {number} reached.""')
def step_impl(context, number):
    pass"
