ID,User Story,Output
10,"As a user, I want to be able to preview the GIF or Lottie File converted MP4 on the Edit screen so that I can preview what the animation like before I Edit or upload a new version","Gherkin:
Feature: Preview GIF or Lottie File converted MP4 on Edit screen

  Scenario: User previews the converted MP4 animation on the Edit screen
    Given the user is on the Edit/New Version screen
    When the GIF or Lottie File is converted to MP4
    Then the user should see the MP4 preview autoplaying without controls

Python:
from behave import given, when, then

@given('the user is on the Edit/New Version screen')
def step_given_user_on_edit_screen(context):
    # Code to navigate to the Edit/New Version screen
    pass

@when('the GIF or Lottie File is converted to MP4')
def step_when_file_converted_to_mp4(context):
    # Code to convert GIF or Lottie File to MP4
    pass

@then('the user should see the MP4 preview autoplaying without controls')
def step_then_user_sees_autoplaying_mp4(context):
    # Code to verify the MP4 is autoplaying and controls are hidden
    pass"
195,"PB - As an Internal User, I want to have MCP(development use only) settings to enable/disable features per Epic for Drag & Drop Page MVP ","Gherkin:
Feature: Manage MCP Settings for Drag & Drop Page MVP

  Scenario: Enable MCP settings for Smart Page features
    Given I am an Internal User on the MCP settings page
    When I enable the ""Smart Page: Widgets combining Block"" setting
    And I enable the ""Smart Page: Image Resizing"" setting
    And I enable the ""Smart Pages - Page Templates (development use only)"" setting
    And I enable the ""Smart Page: Page Grouping"" setting
    Then the settings should be enabled successfully

Python:
from behave import given, when, then

@given('I am an Internal User on the MCP settings page')
def step_given_internal_user_on_mcp_settings_page(context):
    pass

@when('I enable the ""Smart Page: Widgets combining Block"" setting')
def step_when_enable_widgets_combining_block(context):
    pass

@when('I enable the ""Smart Page: Image Resizing"" setting')
def step_when_enable_image_resizing(context):
    pass

@when('I enable the ""Smart Pages - Page Templates (development use only)"" setting')
def step_when_enable_page_templates(context):
    pass

@when('I enable the ""Smart Page: Page Grouping"" setting')
def step_when_enable_page_grouping(context):
    pass

@then('the settings should be enabled successfully')
def step_then_settings_enabled_successfully(context):
    pass"
407,Record File Grouped Requests added to Group tab,"Gherkin:
Feature: Display Grouped Tab for Grouped Record File Requests

  Scenario: User sees Grouped Tab after making a Grouped Record File request
    Given a user who has never seen the Grouped Tab
    When the user makes their first Grouped Record File request
    Then the Grouped Tab is displayed in the V3 Approval List

Python:
from behave import given, when, then

@given('a user who has never seen the Grouped Tab')
def step_given_user_never_seen_grouped_tab(context):
    context.user_has_seen_grouped_tab = False

@when('the user makes their first Grouped Record File request')
def step_when_user_makes_first_grouped_request(context):
    context.user_makes_grouped_request = True

@then('the Grouped Tab is displayed in the V3 Approval List')
def step_then_grouped_tab_displayed(context):
    assert context.user_makes_grouped_request
    context.user_has_seen_grouped_tab = True
    assert context.user_has_seen_grouped_tab is True"
85,"As a User, I want Close or cancel handling","Gherkin:
Feature: Close or cancel handling on Edit Template page

  Scenario: User closes or cancels from Edit Template page
    Given the user is on the Edit Template page
    When the user selects close or cancel
    Then the user is returned to the location they selected the Edit action from

Python:
from behave import given, when, then

@given('the user is on the Edit Template page')
def step_given_user_on_edit_template_page(context):
    pass

@when('the user selects close or cancel')
def step_when_user_selects_close_or_cancel(context):
    pass

@then('the user is returned to the location they selected the Edit action from')
def step_then_user_is_returned_to_previous_location(context):
    pass"
372,"PB - As a User, I want to re-order pages within the same parent/root via Nav - FE integration","Gherkin:
Feature: Re-order pages within the same parent via Nav - FE integration

  Scenario: User re-orders pages with sub-pages via drag-and-drop
    Given a user is editing a document with a parent page containing sub-pages
    When the user drags and drops the parent page to a new position in the Nav Panel
    Then the parent page and its sub-pages are moved to the new position
    And the sub-pages are collapsed under the parent page in the Nav Panel

Python:
from behave import given, when, then

@given('a user is editing a document with a parent page containing sub-pages')
def step_given_user_editing_document_with_subpages(context):
    pass

@when('the user drags and drops the parent page to a new position in the Nav Panel')
def step_when_user_drags_and_drops_parent_page(context):
    pass

@then('the parent page and its sub-pages are moved to the new position')
def step_then_pages_moved_to_new_position(context):
    pass

@then('the sub-pages are collapsed under the parent page in the Nav Panel')
def step_then_subpages_collapsed(context):
    pass"
389,"PB - As an internal User, I want to set Page limits via MCP settings","Gherkin:
Feature: Set Page Limits in MCP

  Scenario: Internal User sets Page limits via MCP settings
    Given I am logged into the MCP control panel
    When I navigate to the client site settings
    And I set the Page limit to 100
    Then the Page limit should be updated successfully

Python:
from behave import given, when, then

@given('I am logged into the MCP control panel')
def step_given_logged_into_mcp(context):
    # Code to log into the MCP control panel
    pass

@when('I navigate to the client site settings')
def step_when_navigate_to_client_site_settings(context):
    # Code to navigate to client site settings
    pass

@when('I set the Page limit to 100')
def step_when_set_page_limit(context):
    # Code to set the Page limit to 100
    pass

@then('the Page limit should be updated successfully')
def step_then_page_limit_updated(context):
    # Code to verify the Page limit is updated
    pass"
496,"CT - As a User, on Add Revision page I should be able to see my Threads and switch between them but not Manage them.","Gherkin:
Feature: View and Switch Threads on Add Revision Page

  Scenario: User views and switches between Threads without managing them
    Given the user is on the Add Revision page
    When the user views the list of Threads
    Then the user should see all Threads
    When the user selects a Thread
    Then the user should see all comments of the selected Thread
    And the user should not see options to manage or create Threads

Python:
from behave import given, when, then

@given('the user is on the Add Revision page')
def step_given_user_on_add_revision_page(context):
    pass

@when('the user views the list of Threads')
def step_when_user_views_list_of_threads(context):
    pass

@then('the user should see all Threads')
def step_then_user_should_see_all_threads(context):
    pass

@when('the user selects a Thread')
def step_when_user_selects_a_thread(context):
    pass

@then('the user should see all comments of the selected Thread')
def step_then_user_should_see_all_comments_of_selected_thread(context):
    pass

@then('the user should not see options to manage or create Threads')
def step_then_user_should_not_see_options_to_manage_or_create_threads(context):
    pass"
31,"As a user, I want on close of Single view redirect to Grouped Approval Review page (don't clear out single page response values)","Gherkin:
Feature: Retain response details on Single view close

  Scenario: Retain response details when returning to Grouped Approval Review page
    Given a user has entered response details on the single response page
    When the user closes the single response view
    Then the user is redirected to the Grouped Approval Review page
    And the response details are retained

Python:
from behave import given, when, then

@given('a user has entered response details on the single response page')
def step_given_user_entered_response_details(context):
    context.response_details = {'comment': 'Test comment', 'response': 'Approved', 'approved_until': '2023-12-31'}

@when('the user closes the single response view')
def step_when_user_closes_single_view(context):
    context.current_page = 'Grouped Approval Review'

@then('the user is redirected to the Grouped Approval Review page')
def step_then_user_redirected_to_grouped_review(context):
    assert context.current_page == 'Grouped Approval Review'

@then('the response details are retained')
def step_then_response_details_retained(context):
    assert context.response_details == {'comment': 'Test comment', 'response': 'Approved', 'approved_until': '2023-12-31'}"
317,"PB - (Misc) As a User, I want to set auto-play as default or not for Video Widgets when viewing a Smart Page","Gherkin:
Feature: Set auto-play for Video Widgets

  Scenario: User sets auto-play as default for Video Widgets
    Given a Smart Page with a Video Widget
    And the auto-play button is unchecked by default
    When the user checks the auto-play button
    Then the Video Widget should auto-play on viewing

Python:
from behave import given, when, then

@given('a Smart Page with a Video Widget')
def step_given_smart_page_with_video_widget(context):
    context.smart_page = SmartPage()
    context.video_widget = context.smart_page.add_video_widget()

@given('the auto-play button is unchecked by default')
def step_given_auto_play_button_unchecked(context):
    assert not context.video_widget.is_auto_play_enabled()

@when('the user checks the auto-play button')
def step_when_user_checks_auto_play_button(context):
    context.video_widget.set_auto_play(True)

@then('the Video Widget should auto-play on viewing')
def step_then_video_widget_auto_plays(context):
    assert context.video_widget.is_auto_play_enabled()"
409,Publish Resource Grouped Requests added to Group tab,"Gherkin:
Feature: Display Grouped Tab for Grouped Resource Publish Requests

  Scenario: User sees Grouped Tab after making a Grouped Resource Publish request
    Given a user who has never seen the Grouped Tab
    When the user submits their first Grouped Resource Publish request
    Then the Grouped Tab should be visible in the V3 Approvals List

Python:
from behave import given, when, then

@given('a user who has never seen the Grouped Tab')
def step_given_user_never_seen_grouped_tab(context):
    context.user_has_seen_grouped_tab = False

@when('the user submits their first Grouped Resource Publish request')
def step_when_user_submits_grouped_request(context):
    context.user_submits_grouped_request = True

@then('the Grouped Tab should be visible in the V3 Approvals List')
def step_then_grouped_tab_visible(context):
    assert context.user_submits_grouped_request is True
    assert context.user_has_seen_grouped_tab is False
    context.user_has_seen_grouped_tab = True"
491,"[GDA] - As a user, I want to be able to Update my Response in single review page 1/2: Core handling","Gherkin:
Feature: Update Response in Single Review Page

  Scenario: User updates their response in a pending review
    Given the user is on the Grouped Review page
    And the review is in a pending state
    When the user navigates to the single review page
    And the user clicks on the ""Update Response"" button in the ""My Response"" section
    Then the user should be able to update their response

Python:
from behave import given, when, then

@given('the user is on the Grouped Review page')
def step_given_user_on_grouped_review_page(context):
    pass

@given('the review is in a pending state')
def step_given_review_in_pending_state(context):
    pass

@when('the user navigates to the single review page')
def step_when_user_navigates_to_single_review_page(context):
    pass

@when('the user clicks on the ""Update Response"" button in the ""My Response"" section')
def step_when_user_clicks_update_response_button(context):
    pass

@then('the user should be able to update their response')
def step_then_user_updates_response(context):
    pass"
492,"[GDA] - As a user, I want to be able to click Submit & Next (single view) and have validation checks occurs","Gherkin:
Feature: Submit & Next Validation

  Scenario: User submits a request with all fields correctly filled
    Given the user is on the single request view
    And the comment field is filled
    And the response field is filled
    When the user clicks Submit & Next
    Then the request is submitted successfully
    And validation checks pass

Python:
from behave import given, when, then

@given('the user is on the single request view')
def step_given_user_on_single_request_view(context):
    pass

@given('the comment field is filled')
def step_given_comment_field_filled(context):
    pass

@given('the response field is filled')
def step_given_response_field_filled(context):
    pass

@when('the user clicks Submit & Next')
def step_when_user_clicks_submit_next(context):
    pass

@then('the request is submitted successfully')
def step_then_request_submitted_successfully(context):
    pass

@then('validation checks pass')
def step_then_validation_checks_pass(context):
    pass"
281,"PB - As a User, I want the status of background Image added via Resource Lookup to be linked with Resource module","Gherkin:
Feature: Link background image status with Resource module

  Scenario: Link status of background image added via Resource Lookup
    Given a background image is added as a Page background via Resource Lookup
    When the image is linked with the derived Image resources in the Resource Module
    Then the status of the background image should be linked with the Resource module

Python:
from behave import given, when, then

@given('a background image is added as a Page background via Resource Lookup')
def step_given_background_image_added(context):
    pass

@when('the image is linked with the derived Image resources in the Resource Module')
def step_when_image_linked(context):
    pass

@then('the status of the background image should be linked with the Resource module')
def step_then_status_linked(context):
    pass"
357,"Related (V3) - Permission Handling, Updates, and other core existing logic (F.E.) - [1 of 4: Resource Permissions]","Gherkin:
Feature: Resource Permissions Handling for V3 Related Functionality

  Scenario: User accesses a resource with correct permissions using V3 Related functionality
    Given a user with V3 Related functionality enabled
    And the user has the correct permissions for the resource
    When the user attempts to access the resource
    Then the user should be granted access to the resource

Python:
from behave import given, when, then

@given('a user with V3 Related functionality enabled')
def step_given_user_with_v3_related_functionality(context):
    context.user = User(v3_related_enabled=True)

@given('the user has the correct permissions for the resource')
def step_given_user_has_correct_permissions(context):
    context.user.permissions = ['access_resource']

@when('the user attempts to access the resource')
def step_when_user_attempts_access(context):
    context.access_granted = check_access(context.user, 'resource')

@then('the user should be granted access to the resource')
def step_then_user_granted_access(context):
    assert context.access_granted is True"
77,"As a User, I want to Restricted Actions for Template Resources [Database Locations]","Gherkin:
Feature: Restricted Actions for Template Resources

  Scenario: User cannot see restricted actions for a Template Resource
    Given a user is logged in
    And a resource is a created Template
    When the user views the available actions for the resource
    Then the actions ""Download"", ""Block from Single and Bulk Download"", ""Alias"", ""Block from Single and Bulk Create Alias"" do not display
    And the actions ""Edit"", ""Email Internal Share Link"", ""Move"", ""Check in / Out"", ""Usage"", ""Related"", ""Feedback"" are available

Python:
from behave import given, when, then

@given('a user is logged in')
def step_given_user_logged_in(context):
    pass

@given('a resource is a created Template')
def step_given_resource_is_template(context):
    pass

@when('the user views the available actions for the resource')
def step_when_user_views_actions(context):
    pass

@then('the actions ""Download"", ""Block from Single and Bulk Download"", ""Alias"", ""Block from Single and Bulk Create Alias"" do not display')
def step_then_restricted_actions_do_not_display(context):
    pass

@then('the actions ""Edit"", ""Email Internal Share Link"", ""Move"", ""Check in / Out"", ""Usage"", ""Related"", ""Feedback"" are available')
def step_then_allowed_actions_are_available(context):
    pass"
462,"2FA: option to select between SMS, Email, or both as options to receive the code (option set at the client level, not configurable per user)","Gherkin:
Feature: Two-Factor Authentication Type Selection

  Scenario: Admin sets 2FA type to SMS
    Given the admin is on the Login and Security settings page
    And the User Setting or Global option is enabled
    When the admin selects the 2FA Type checkbox for SMS
    Then the 2FA Type should be set to SMS

Python:
from behave import given, when, then

@given('the admin is on the Login and Security settings page')
def step_given_admin_on_login_security_page(context):
    pass

@given('the User Setting or Global option is enabled')
def step_given_user_setting_or_global_option_enabled(context):
    pass

@when('the admin selects the 2FA Type checkbox for SMS')
def step_when_admin_selects_2fa_type_sms(context):
    pass

@then('the 2FA Type should be set to SMS')
def step_then_2fa_type_set_to_sms(context):
    pass"
498,As a user I want to filter by number of revisions for Resource Publish Requests in Workflow Request Stats,"Gherkin:
Feature: Filter Workflow Request Stats by Number of Revisions

  Scenario: User filters by number of revisions for Resource Publish Requests
    Given the user is on the Workflow Request Stats page
    And the user selects ""All Workflows""
    When the user applies the filter for ""Markup Comments Revisions""
    Then the filtered results are displayed

Python:
from behave import given, when, then

@given('the user is on the Workflow Request Stats page')
def step_given_user_on_workflow_request_stats_page(context):
    pass

@given('the user selects ""All Workflows""')
def step_given_user_selects_all_workflows(context):
    pass

@when('the user applies the filter for ""Markup Comments Revisions""')
def step_when_user_applies_filter_markup_comments_revisions(context):
    pass

@then('the filtered results are displayed')
def step_then_filtered_results_are_displayed(context):
    pass"
212,"PB - As a User, I want to report on Resource downloaded (Preview) separately than added in Smart Page for Resource Module (Usage)","Gherkin:
Feature: Resource Usage Reporting

  Scenario: Report on Resource downloaded separately from added in Smart Page
    Given a previously uploaded Resource is available in the Resource Lookup
    When the User downloads the Resource as a Preview
    Then the Resource download action is tracked separately from the Smart Page addition

Python:
from behave import given, when, then

@given('a previously uploaded Resource is available in the Resource Lookup')
def step_given_resource_available(context):
    # Code to ensure the resource is available in the Resource Lookup
    pass

@when('the User downloads the Resource as a Preview')
def step_when_user_downloads_resource(context):
    # Code to simulate the user downloading the resource as a Preview
    pass

@then('the Resource download action is tracked separately from the Smart Page addition')
def step_then_resource_download_tracked(context):
    # Code to verify the download action is tracked separately
    pass"
102,"As a User, I want to set Primary Font Size in Admin and reflect to page title font size in Page Nav (both left & right side)","Gherkin:
Feature: Set Primary Font Size and Reflect in Page Nav

  Scenario: User sets Primary Font Size and it reflects in Page Nav
    Given I am on the Admin Template settings page
    When I set the Primary Font Size to 14
    Then the Page Nav title font size should be 14 on both left and right sides

Python:
from behave import given, when, then

@given('I am on the Admin Template settings page')
def step_given_on_admin_template_settings_page(context):
    context.admin_page.open_template_settings()

@when('I set the Primary Font Size to 14')
def step_when_set_primary_font_size(context):
    context.admin_page.set_primary_font_size(14)

@then('the Page Nav title font size should be 14 on both left and right sides')
def step_then_check_page_nav_font_size(context):
    assert context.page_nav.get_title_font_size('left') == 14
    assert context.page_nav.get_title_font_size('right') == 14"
335,"PB - As a User, I want to create a Drag & Drop Page (as a standalone Page) from Nav","Gherkin:
Feature: Create Drag & Drop Page from Navigation

  Scenario: User creates a Drag & Drop Page from Nav
    Given the user is on the ""All Pages"" section in Page Builder
    When the user clicks the creation button at the bottom
    Then a new Drag & Drop Page is created as a standalone page

Python:
from behave import given, when, then

@given('the user is on the ""All Pages"" section in Page Builder')
def step_given_user_on_all_pages(context):
    # Code to navigate to ""All Pages"" section in Page Builder
    pass

@when('the user clicks the creation button at the bottom')
def step_when_user_clicks_creation_button(context):
    # Code to simulate clicking the creation button
    pass

@then('a new Drag & Drop Page is created as a standalone page')
def step_then_drag_drop_page_created(context):
    # Code to verify a new Drag & Drop Page is created
    pass"
476,"As a User, I want to filter Image Resources that flagged with Unknown faces","Gherkin:
Feature: Filter Image Resources with Unknown Faces

  Scenario: User filters resources with Unknown People condition
    Given the user is on the resource filter panel
    And the ""Unknown People"" condition is visible below ""People""
    When the user selects the ""Unknown People"" condition
    Then the resources with unknown faces are displayed

Python:
from behave import given, when, then

@given('the user is on the resource filter panel')
def step_given_user_on_resource_filter_panel(context):
    pass

@given('the ""Unknown People"" condition is visible below ""People""')
def step_given_unknown_people_condition_visible(context):
    pass

@when('the user selects the ""Unknown People"" condition')
def step_when_user_selects_unknown_people_condition(context):
    pass

@then('the resources with unknown faces are displayed')
def step_then_resources_with_unknown_faces_displayed(context):
    pass"
337,"PB - As a User, I want to create an empty  Smart Page from the template popup","Gherkin:
Feature: Create an empty Smart Page from the template popup

  Scenario: User creates a Smart Page using a blank template
    Given the user is on the template popup
    When the user clicks on the ""Start with a blank template"" button
    Then the blank template is selected

Python:
from behave import given, when, then

@given('the user is on the template popup')
def step_given_user_on_template_popup(context):
    # Code to navigate to the template popup
    pass

@when('the user clicks on the ""Start with a blank template"" button')
def step_when_user_clicks_blank_template_button(context):
    # Code to click the ""Start with a blank template"" button
    pass

@then('the blank template is selected')
def step_then_blank_template_is_selected(context):
    # Code to verify the blank template is selected
    pass"
441,As a user I can only select a max of 300 items to Review in Bulk (FE),"Gherkin:
Feature: Bulk Review Item Selection

  Scenario: User selects the maximum number of items for bulk review
    Given the user has a list of items to review
    When the user selects 300 items
    Then all other select icons for non-selected items become disabled

Python:
from behave import given, when, then

@given('the user has a list of items to review')
def step_given_user_has_list_of_items(context):
    context.items = ['item1', 'item2', ..., 'itemN']  # Assume a list of items

@when('the user selects 300 items')
def step_when_user_selects_300_items(context):
    context.selected_items = context.items[:300]

@then('all other select icons for non-selected items become disabled')
def step_then_other_select_icons_disabled(context):
    assert len(context.selected_items) == 300
    assert all(item not in context.selected_items for item in context.items[300:])"
174,"MCP Front End - As a User, I can View details of a server","Gherkin:
Feature: View Server Details

  Scenario: User views server details from the Servers table
    Given the user is on the Servers page
    When the user clicks the view icon for a server
    Then the server details form is displayed in view mode

Python:
from behave import given, when, then

@given('the user is on the Servers page')
def step_given_user_on_servers_page(context):
    context.browser.get('http://example.com/servers')

@when('the user clicks the view icon for a server')
def step_when_user_clicks_view_icon(context):
    view_icon = context.browser.find_element_by_css_selector('.view-icon')
    view_icon.click()

@then('the server details form is displayed in view mode')
def step_then_server_details_displayed(context):
    form = context.browser.find_element_by_id('server-details-form')
    assert form.is_displayed()
    assert 'view-mode' in form.get_attribute('class')"
3,"As an IB team member, I want to be able to enable a GIF/Lottie setting in MCP so that I can control all the settings from one place","Gherkin:
Feature: Manage GIF/Lottie Preview Support Setting

  Scenario: Enable GIF/Lottie Preview Support in MCP
    Given I am an IB team member on the MCP platform
    And I navigate to the Development Use Only area
    When I enable the ""Resources - GIF/Lottie Preview Support"" toggle
    Then GIF/Lottie Preview features should be available on the platform

Python:
from behave import given, when, then

@given('I am an IB team member on the MCP platform')
def step_given_ib_team_member_on_mcp(context):
    # Code to ensure user is an IB team member on MCP
    pass

@given('I navigate to the Development Use Only area')
def step_given_navigate_to_development_area(context):
    # Code to navigate to the Development Use Only area
    pass

@when('I enable the ""Resources - GIF/Lottie Preview Support"" toggle')
def step_when_enable_gif_lottie_toggle(context):
    # Code to enable the GIF/Lottie Preview Support toggle
    pass

@then('GIF/Lottie Preview features should be available on the platform')
def step_then_gif_lottie_features_available(context):
    # Code to verify GIF/Lottie Preview features are available
    pass"
